-2.5148965386762527,1.2906301599987444
-5.591694820534873,-0.48071138328462265
0.7706645894885202,3.6357881161634915
-0.23249400986644905,-0.334587517125549
-0.14748828501222352,-0.22796877535658672
-1.4436071141535154,-0.833441462707386
-2.237077538131298,-5.831202467473654
-1.810472543926014,2.336515158631247
3.2585762876589883,-2.9967730248883666
-1.331199502886791,0.9216869321565286
-0.8867534350044778,-4.915784598986464
-1.2510357961138994,-0.6686627028417418
-1.2820858253876066,-0.9823844000583345
4.180125080076497,-0.7909198799062309
-0.0810133576683675,-0.1374246459323979
-2.4943034024454103,1.3244973661358876
-0.273495648911971,-0.3919814573556121
-1.5393240992134691,2.1821638948604005
3.506955689151948,-2.3770213204661257
1.135220960335413,-2.7486607134615015
3.9630817345577056,-0.7323289989459254
4.70847872629182,2.084210046378871
-3.5312412842959473,4.2190473334554
-0.23893362825122785,-5.385788881351225
0.7349313633868129,-2.955824046366296
